rowid,pl_name,pl_rade,disc_year,disc_telescope,pl_orbper
975,HAT-P-11 b,4.901,2008,Canon 200mm f/1.8L,4.887802443
984,HAT-P-12 b,10.749431,2009,Canon 200mm f/1.8L,3.21305929
987,HAT-P-12 b,10.749,2009,Canon 200mm f/1.8L,3.2130598
992,HAT-P-12 b,10.76064,2009,Canon 200mm f/1.8L,3.21
994,HAT-P-12 b,11.0975,2009,Canon 200mm f/1.8L,3.2130578
995,HAT-P-12 b,10.301071,2009,Canon 200mm f/1.8L,3.21305992
996,HAT-P-12 b,10.637341,2009,Canon 200mm f/1.8L,3.2130579
999,HAT-P-13 b,16.77836104,2009,Canon 200mm f/1.8L,2.91640044952
1000,HAT-P-13 b,16.667783,2009,Canon 200mm f/1.8L,2.9162382
1001,HAT-P-13 b,14.359,2009,Canon 200mm f/1.8L,2.91626
1002,HAT-P-13 b,14.258,2009,Canon 200mm f/1.8L,2.91625
1008,HAT-P-13 b,16.667783,2009,Canon 200mm f/1.8L,2.9162383
1009,HAT-P-13 b,14.358729,2009,Canon 200mm f/1.8L,2.9162383
1017,HAT-P-14 b,13.663771,2010,Canon 200mm f/1.8L,4.6276691
1018,HAT-P-14 b,14.3694,2010,Canon 200mm f/1.8L,4.627664
1019,HAT-P-14 b,15.91678,2010,Canon 200mm f/1.8L,4.62767
1020,HAT-P-14 b,12.800678,2010,Canon 200mm f/1.8L,4.627669
1021,HAT-P-14 b,12.89,2010,Canon 200mm f/1.8L,4.627669
1023,HAT-P-14 b,13.4508,2010,Canon 200mm f/1.8L,4.627649
1025,HAT-P-14 b,12.89035,2010,Canon 200mm f/1.8L,4.627682
1027,HAT-P-15 b,11.88154,2010,Canon 200mm f/1.8L,10.8635
1030,HAT-P-15 b,12.016048,2010,Canon 200mm f/1.8L,10.863502
1032,HAT-P-15 b,12.016,2010,Canon 200mm f/1.8L,10.863502
1033,HAT-P-15 b,9.57313647,2010,Canon 200mm f/1.8L,10.86149106925
1034,HAT-P-16 b,14.45961,2010,Canon 200mm f/1.8L,2.77596
1037,HAT-P-16 b,14.448401,2010,Canon 200mm f/1.8L,2.7759712
1038,HAT-P-16 b,13.33871,2010,Canon 200mm f/1.8L,2.775970244
1039,HAT-P-16 b,14.448,2010,Canon 200mm f/1.8L,2.77596
1042,HAT-P-16 b,15.4018,2010,Canon 200mm f/1.8L,2.7759678
1045,HAT-P-17 b,11.32109,2010,Canon 200mm f/1.8L,10.338523
1046,HAT-P-17 b,11.76945,2010,Canon 200mm f/1.8L,10.33852
1048,HAT-P-17 b,11.321,2010,Canon 200mm f/1.8L,10.338523
1050,HAT-P-17 b,11.8729,2010,Canon 200mm f/1.8L,10.338505
1060,HAT-P-18 b,11.153,2010,Canon 200mm f/1.8L,5.508023
1061,HAT-P-18 b,11.152955,2010,Canon 200mm f/1.8L,5.508023
1062,HAT-P-18 b,10.7299795,2010,Canon 200mm f/1.8L,5.50806821746
1066,HAT-P-18 b,10.614923,2010,Canon 200mm f/1.8L,5.507978
1070,HAT-P-19 b,11.5444262,2010,Canon 200mm f/1.8L,4.00882450354
1071,HAT-P-19 b,11.29865255,2010,Canon 200mm f/1.8L,4.00878322
1074,HAT-P-19 b,12.689,2010,Canon 200mm f/1.8L,4.008778
1076,HAT-P-19 b,12.688588,2010,Canon 200mm f/1.8L,4.008778
1080,HAT-P-2 b,10.659759,2007,Canon 200mm f/1.8L,5.63341
1081,HAT-P-2 b,13.2583,2007,Canon 200mm f/1.8L,5.633477
1082,HAT-P-2 b,12.3,2007,Canon 200mm f/1.8L,5.6
1084,HAT-P-2 b,11.242627,2007,Canon 200mm f/1.8L,5.63332
1086,HAT-P-2 b,12.969,2007,Canon 200mm f/1.8L,5.6334729
1087,HAT-P-2 b,11.007238,2007,Canon 200mm f/1.8L,5.63341
1089,HAT-P-2 b,12.968813,2007,Canon 200mm f/1.8L,5.6334754
1091,HAT-P-2 b,13.4508,2007,Canon 200mm f/1.8L,5.63347
1093,HAT-P-2 b,13.33871,2007,Canon 200mm f/1.8L,5.6334729
1095,HAT-P-20 b,9.718203,2010,Canon 200mm f/1.8L,2.8753186
1098,HAT-P-20 b,9.718,2010,Canon 200mm f/1.8L,2.875317
1100,HAT-P-20 b,11.1331,2010,Canon 200mm f/1.8L,2.8753183
1102,HAT-P-20 b,9.75,2010,Canon 200mm f/1.8L,2.9
1104,HAT-P-20 b,11.489225,2010,Canon 200mm f/1.8L,2.875316938
1107,HAT-P-21 b,11.478016,2010,Canon 200mm f/1.8L,4.124481
1109,HAT-P-21 b,12.44199,2010,Canon 200mm f/1.8L,4.12448
1110,HAT-P-21 b,11.478,2010,Canon 200mm f/1.8L,4.124481
1111,HAT-P-21 b,12.4249,2010,Canon 200mm f/1.8L,4.1244833
1113,HAT-P-22 b,12.106,2010,Canon 200mm f/1.8L,3.21222
1115,HAT-P-22 b,11.88154,2010,Canon 200mm f/1.8L,3.21223328
1117,HAT-P-22 b,12.10572,2010,Canon 200mm f/1.8L,3.21222
1118,HAT-P-22 b,12.10572,2010,Canon 200mm f/1.8L,3.2122312
1121,HAT-P-22 b,12.89035,2010,Canon 200mm f/1.8L,3.21222
1122,HAT-P-22 b,13.0356,2010,Canon 200mm f/1.8L,3.2122302
1123,HAT-P-23 b,13.72,2010,Canon 200mm f/1.8L,1.21288287
1125,HAT-P-23 b,15.333912,2010,Canon 200mm f/1.8L,1.21288287
1127,HAT-P-23 b,12.21781,2010,Canon 200mm f/1.8L,1.21288
1128,HAT-P-23 b,15.35633,2010,Canon 200mm f/1.8L,1.212884
1130,HAT-P-23 b,14.10495771,2010,Canon 200mm f/1.8L,1.21291385425
1132,HAT-P-23 b,15.334,2010,Canon 200mm f/1.8L,1.212884
1136,HAT-P-24 b,13.922,2010,Canon 200mm f/1.8L,3.35524
1139,HAT-P-24 b,14.5717,2010,Canon 200mm f/1.8L,3.35524
1140,HAT-P-24 b,15.4971874,2010,Canon 200mm f/1.8L,3.35524440733
1141,HAT-P-24 b,14.751044,2010,Canon 200mm f/1.8L,3.3552464
1143,HAT-P-24 b,13.921578,2010,Canon 200mm f/1.8L,3.3552479
1145,HAT-P-25 b,13.339,2010,Canon 200mm f/1.8L,3.652836
1147,HAT-P-25 b,13.33871,2010,Canon 200mm f/1.8L,3.652836
1148,HAT-P-25 b,12.722215,2010,Canon 200mm f/1.8L,3.65281514
1149,HAT-P-25 b,12.66750036,2010,Canon 200mm f/1.8L,3.65281123783
1155,HAT-P-26 b,7.06167,2010,Canon 200mm f/1.8L,4.23452
1157,HAT-P-26 b,7.09629938,2010,Canon 200mm f/1.8L,4.23421531199
1158,HAT-P-26 b,6.333,2010,Canon 200mm f/1.8L,4.234516
1163,HAT-P-27 b,11.43,2011,Canon 200mm f/1.8L,3.039577
1164,HAT-P-27 b,11.43318,2011,Canon 200mm f/1.8L,3.0395824
1165,HAT-P-27 b,11.6349,2011,Canon 200mm f/1.8L,3.039586
1168,HAT-P-27 b,10.91473171,2011,Canon 200mm f/1.8L,3.03908506593
1169,HAT-P-28 b,13.585308,2011,Canon 200mm f/1.8L,3.257215
1171,HAT-P-28 b,13.585,2011,Canon 200mm f/1.8L,3.257215
1173,HAT-P-28 b,12.35693611,2011,Canon 200mm f/1.8L,3.25738980165
1177,HAT-P-29 b,12.408,2011,Canon 200mm f/1.8L,5.723186
1178,HAT-P-29 b,13.11453,2011,Canon 200mm f/1.8L,5.72319
1180,HAT-P-29 b,11.926376,2011,Canon 200mm f/1.8L,5.72339
1182,HAT-P-29 b,12.408363,2011,Canon 200mm f/1.8L,5.72339
1183,HAT-P-29 b,11.64707573,2011,Canon 200mm f/1.8L,5.7238581931
1185,HAT-P-3 b,9.97601,2007,Canon 200mm f/1.8L,2.899703
1188,HAT-P-3 b,10.076891,2007,Canon 200mm f/1.8L,2.899736
1189,HAT-P-3 b,10.53646,2007,Canon 200mm f/1.8L,2.8997
1190,HAT-P-3 b,9.27,2007,Canon 200mm f/1.8L,2.899736
1193,HAT-P-3 b,10.0433,2007,Canon 200mm f/1.8L,2.8997405
1195,HAT-P-3 b,10.614923,2007,Canon 200mm f/1.8L,2.899736
1196,HAT-P-3 b,10.076891,2007,Canon 200mm f/1.8L,2.899703
1197,HAT-P-3 b,10.211399,2007,Canon 200mm f/1.8L,2.89973838
1198,HAT-P-3 b,9.97601,2007,Canon 200mm f/1.8L,2.899738
1199,HAT-P-30 b,16.14096,2011,Canon 200mm f/1.8L,2.8106
1200,HAT-P-30 b,15.02,2011,Canon 200mm f/1.8L,2.810595
1204,HAT-P-30 b,16.466021,2011,Canon 200mm f/1.8L,2.8106084
1205,HAT-P-30 b,15.99522635,2011,Canon 200mm f/1.8L,2.81060132493
1208,HAT-P-30 b,15.02006,2011,Canon 200mm f/1.8L,2.810595
1209,HAT-P-31 b,11.99363,2011,Canon 200mm f/1.8L,5.005425
1211,HAT-P-31 b,12.21781,2011,Canon 200mm f/1.8L,5.00542
1215,HAT-P-31 b,13.63145276,2011,Canon 200mm f/1.8L,5.0052605034
1217,HAT-P-31 b,11.99,2011,Canon 200mm f/1.8L,5.005425
1218,HAT-P-32 b,22.19382,2011,Canon 200mm f/1.8L,2.1500082
1222,HAT-P-32 b,20.131364,2011,Canon 200mm f/1.8L,2.1500085
1225,HAT-P-32 b,19.61575,2011,Canon 200mm f/1.8L,2.15001
1227,HAT-P-32 b,20.053,2011,Canon 200mm f/1.8L,2.15000805
1228,HAT-P-32 b,20.052901,2011,Canon 200mm f/1.8L,2.15000825
1229,HAT-P-32 b,20.053,2011,Canon 200mm f/1.8L,2.150008
1230,HAT-P-32 b,20.63649443,2011,Canon 200mm f/1.8L,2.14999072037
1231,HAT-P-33 b,18.898374,2011,Canon 200mm f/1.8L,3.474474
1234,HAT-P-33 b,18.898,2011,Canon 200mm f/1.8L,3.474474
1236,HAT-P-33 b,19.6131,2011,Canon 200mm f/1.8L,3.4744763
1237,HAT-P-33 b,20.73665,2011,Canon 200mm f/1.8L,3.47447
1241,HAT-P-34 b,14.5502,2011,Canon 200mm f/1.8L,5.4526479
1243,HAT-P-34 b,13.417173,2011,Canon 200mm f/1.8L,5.452654
1248,HAT-P-34 b,13.417,2011,Canon 200mm f/1.8L,5.452654
1250,HAT-P-34 b,15.13215,2011,Canon 200mm f/1.8L,5.45265
1251,HAT-P-35 b,14.930388,2011,Canon 200mm f/1.8L,3.646706
1253,HAT-P-35 b,13.28441341,2011,Canon 200mm f/1.8L,3.64666120531
1254,HAT-P-35 b,14.93,2011,Canon 200mm f/1.8L,3.646706
1257,HAT-P-35 b,39.79195,2011,Canon 200mm f/1.8L,3.64671
1258,HAT-P-36 b,15.210613,2011,Canon 200mm f/1.8L,1.3273466
1259,HAT-P-36 b,14.168176,2011,Canon 200mm f/1.8L,1.327347
1263,HAT-P-36 b,12.89035,2011,Canon 200mm f/1.8L,1.32735
1265,HAT-P-36 b,14.168,2011,Canon 200mm f/1.8L,1.327347
1266,HAT-P-36 b,14.616536,2011,Canon 200mm f/1.8L,1.32734683
1267,HAT-P-36 b,14.313893,2011,Canon 200mm f/1.8L,1.32734683
1268,HAT-P-36 b,15.4709,2011,Canon 200mm f/1.8L,1.3273482
1269,HAT-P-37 b,13.204,2011,Canon 200mm f/1.8L,2.797436
1271,HAT-P-37 b,13.798279,2011,Canon 200mm f/1.8L,2.7974471
1272,HAT-P-37 b,12.01490883,2011,Canon 200mm f/1.8L,2.79747573594
1274,HAT-P-37 b,13.204202,2011,Canon 200mm f/1.8L,2.797436
1278,HAT-P-38 b,9.247,2012,Canon 200mm f/1.8L,4.640382
1280,HAT-P-38 b,10.24074428,2012,Canon 200mm f/1.8L,4.64012692204
1281,HAT-P-38 b,9.247425,2012,Canon 200mm f/1.8L,4.640382
1283,HAT-P-39 b,17.609339,2012,Canon 200mm f/1.8L,3.54387
1285,HAT-P-39 b,19.12027571,2012,Canon 200mm f/1.8L,3.54387321129
1286,HAT-P-39 b,17.609,2012,Canon 200mm f/1.8L,3.54387
1289,HAT-P-4 b,14.93,2007,Canon 200mm f/1.8L,3.0565114
1292,HAT-P-4 b,14.28,2007,Canon 200mm f/1.8L,3.056536
1293,HAT-P-4 b,14.280266,2007,Canon 200mm f/1.8L,3.0565254
1294,HAT-P-4 b,15.322703,2007,Canon 200mm f/1.8L,3.0565195
1295,HAT-P-4 b,14.986433,2007,Canon 200mm f/1.8L,3.0565195
1296,HAT-P-4 b,14.23543,2007,Canon 200mm f/1.8L,3.056536
1297,HAT-P-4 b,15.1633,2007,Canon 200mm f/1.8L,3.0565259
1299,HAT-P-40 b,19.392,2012,Canon 200mm f/1.8L,4.457243
1300,HAT-P-40 b,19.39157,2012,Canon 200mm f/1.8L,4.457243
1301,HAT-P-40 b,17.03768,2012,Canon 200mm f/1.8L,4.45724
1305,HAT-P-40 b,18.03115599,2012,Canon 200mm f/1.8L,4.45714437131
1306,HAT-P-41 b,18.887165,2012,Canon 200mm f/1.8L,2.694047
1308,HAT-P-41 b,18.887,2012,Canon 200mm f/1.8L,2.694047
1309,HAT-P-41 b,22.97845,2012,Canon 200mm f/1.8L,2.69405
1313,HAT-P-41 b,18.25137548,2012,Canon 200mm f/1.8L,2.69403477519
1314,HAT-P-42 b,12.6031793,2012,Canon 200mm f/1.8L,4.64184345361
1316,HAT-P-42 b,14.34752,2012,Canon 200mm f/1.8L,4.641878
1318,HAT-P-42 b,14.348,2012,Canon 200mm f/1.8L,4.641878
1321,HAT-P-43 b,13.63,2012,Canon 200mm f/1.8L,3.3326414
1322,HAT-P-43 b,14.4797,2012,Canon 200mm f/1.8L,3.3326812
1326,HAT-P-43 b,14.358729,2012,Canon 200mm f/1.8L,3.332687
1328,HAT-P-43 b,14.359,2012,Canon 200mm f/1.8L,3.332687
1329,HAT-P-44 b,13.922,2014,Canon 200mm f/1.8L,4.301219
1332,HAT-P-44 b,15.3684,2014,Canon 200mm f/1.8L,4.3011975
1337,HAT-P-45 b,15.984034,2014,Canon 200mm f/1.8L,3.128992
1339,HAT-P-45 b,15.984,2014,Canon 200mm f/1.8L,3.128992
1340,HAT-P-45 b,16.90823315,2014,Canon 200mm f/1.8L,3.12904756215
1343,HAT-P-46 b,14.392,2014,Canon 200mm f/1.8L,4.463129
1344,HAT-P-46 b,13.39344025,2014,Canon 200mm f/1.8L,4.46266465618
1348,HAT-P-49 b,15.838,2014,Canon 200mm f/1.8L,2.691548
1351,HAT-P-49 b,17.4501,2014,Canon 200mm f/1.8L,2.6915408
1353,HAT-P-49 b,17.82231,2014,Canon 200mm f/1.8L,2.69155
1354,HAT-P-49 b,15.838317,2014,Canon 200mm f/1.8L,2.691548
1356,HAT-P-5 b,14.056086,2007,Canon 200mm f/1.8L,2.788491
1357,HAT-P-5 b,13.56289,2007,Canon 200mm f/1.8L,2.78849
1358,HAT-P-5 b,13.94326447,2007,Canon 200mm f/1.8L,2.78847226599
1359,HAT-P-5 b,14.056086,2007,Canon 200mm f/1.8L,2.7884736
1361,HAT-P-5 b,13.574099,2007,Canon 200mm f/1.8L,2.7884732
1364,HAT-P-5 b,14.12,2007,Canon 200mm f/1.8L,2.788491
1365,HAT-P-50 b,14.437192,2015,Multiple Telescopes,3.1220109
1371,HAT-P-50 b,14.32293971,2015,Multiple Telescopes,3.12201660495
1372,HAT-P-51 b,14.493237,2015,Multiple Telescopes,4.2180278
1373,HAT-P-51 b,13.69767777,2015,Multiple Telescopes,4.2186625028
1376,HAT-P-51 b,13.50682174,2015,Multiple Telescopes,4.21802091
1378,HAT-P-52 b,10.7107,2015,Multiple Telescopes,2.7535993
1379,HAT-P-52 b,11.309881,2015,Multiple Telescopes,2.7535953
1387,HAT-P-53 b,14.773462,2015,Multiple Telescopes,1.9616241
1388,HAT-P-53 b,13.21072144,2015,Multiple Telescopes,1.96179688667
1391,HAT-P-54 b,40.0,2015,Canon 200mm f/1.8L,3.80001
1392,HAT-P-54 b,10.581296,2015,Canon 200mm f/1.8L,3.799847
1397,HAT-P-54 b,13.26706229,2015,Canon 200mm f/1.8L,3.79985358153
1399,HAT-P-54 b,10.8,2015,Canon 200mm f/1.8L,3.7999139
1400,HAT-P-54 b,11.8,2015,Canon 200mm f/1.8L,3.799878
1405,HAT-P-55 b,14.84069045,2015,Canon 200mm f/1.8L,3.5852313
1406,HAT-P-55 b,14.54318286,2015,Canon 200mm f/1.8L,3.58522837273
1407,HAT-P-55 b,13.249038,2015,Canon 200mm f/1.8L,3.5852467
1409,HAT-P-56 b,17.0,2015,Canon 200mm f/1.8L,2.790963
1410,HAT-P-56 b,16.432394,2015,Canon 200mm f/1.8L,2.7908327
1414,HAT-P-56 b,16.75594879,2015,Canon 200mm f/1.8L,2.79082852671
1415,HAT-P-56 b,19.1,2015,Canon 200mm f/1.8L,2.7908821
1416,HAT-P-56 b,16.72,2015,Canon 200mm f/1.8L,2.790862
1418,HAT-P-56 b,16.92559,2015,Canon 200mm f/1.8L,2.79083
1421,HAT-P-57 b,19.50366,2015,Multiple Telescopes,2.4653
1423,HAT-P-57 b,15.838317,2015,Multiple Telescopes,2.465295
1424,HAT-P-57 b,17.08611392,2015,Multiple Telescopes,2.46518010117
1426,HAT-P-58 b,14.95447888,2021,Multiple Telescopes,4.01357004878
1427,HAT-P-58 b,14.93036229,2021,Multiple Telescopes,4.0138379
1428,HAT-P-59 b,12.58768533,2021,Multiple Telescopes,4.1419771
1430,HAT-P-59 b,12.98126322,2021,Multiple Telescopes,4.14198051012
1432,HAT-P-6 b,14.908,2007,Canon 200mm f/1.8L,3.852985
1433,HAT-P-6 b,14.90797,2007,Canon 200mm f/1.8L,3.853003
1435,HAT-P-6 b,14.90797,2007,Canon 200mm f/1.8L,3.852985
1439,HAT-P-6 b,16.58932,2007,Canon 200mm f/1.8L,3.85298
1440,HAT-P-6 b,15.636555,2007,Canon 200mm f/1.8L,3.853003
1441,HAT-P-6 b,15.4014,2007,Canon 200mm f/1.8L,3.8529998
1444,HAT-P-60 b,18.3428,2021,Multiple Telescopes,4.7947749
1445,HAT-P-60 b,18.28184752,2021,Multiple Telescopes,4.7947813
1446,HAT-P-61 b,10.07687365,2021,Multiple Telescopes,1.90231289
1447,HAT-P-61 b,11.37324393,2021,Multiple Telescopes,1.90250318292
1449,HAT-P-62 b,12.78036574,2021,Multiple Telescopes,2.64521208547
1450,HAT-P-62 b,12.02723629,2021,Multiple Telescopes,2.6453235
1451,HAT-P-63 b,12.5428494,2021,Multiple Telescopes,3.377728
1452,HAT-P-63 b,13.62393371,2021,Multiple Telescopes,3.37774192505
1453,HAT-P-64 b,19.08889413,2021,Multiple Telescopes,4.007232
1454,HAT-P-64 b,18.1614,2021,Multiple Telescopes,4.007232
1456,HAT-P-65 b,21.18501,2016,Canon 200mm f/1.8L,2.6054552
1458,HAT-P-65 b,18.05766791,2016,Canon 200mm f/1.8L,2.60544751
1460,HAT-P-65 b,17.85436992,2016,Canon 200mm f/1.8L,2.60526736721
1461,HAT-P-66 b,17.82231,2016,Canon 200mm f/1.8L,2.972086
1462,HAT-P-66 b,15.6498,2016,Canon 200mm f/1.8L,2.9720774
1466,HAT-P-67 b,22.6223,2017,Canon 200mm f/1.8L,4.8099755
1468,HAT-P-67 b,23.370765,2017,Canon 200mm f/1.8L,4.8101025
1470,HAT-P-68 b,13.70588688,2020,Canon 200mm f/1.8L,2.29840578875
1471,HAT-P-68 b,12.016048,2020,Canon 200mm f/1.8L,2.29840551
1475,HAT-P-69 b,18.0112,2019,Canon 200mm f/1.8L,4.786958
1477,HAT-P-69 b,18.786284,2019,Canon 200mm f/1.8L,4.7869491
1478,HAT-P-7 b,17.9781,2008,Canon 200mm f/1.8L,2.2047452
1480,HAT-P-7 b,16.712619,2008,Canon 200mm f/1.8L,2.2047372
1482,HAT-P-7 b,15.043,2008,Canon 200mm f/1.8L,2.204737
1483,HAT-P-7 b,16.39,2008,Canon 200mm f/1.8L,2.204735365
1484,HAT-P-7 b,22.3,2008,Canon 200mm f/1.8L,2.20473537
1485,HAT-P-7 b,15.278,2008,Canon 200mm f/1.8L,2.2047304
1488,HAT-P-7 b,16.05,2008,Canon 200mm f/1.8L,2.204735365
1489,HAT-P-7 b,16.92559,2008,Canon 200mm f/1.8L,2.204737
1490,HAT-P-7 b,16.92559,2008,Canon 200mm f/1.8L,2.20474
1494,HAT-P-7 b,16.421185,2008,Canon 200mm f/1.8L,2.2047304
1497,HAT-P-7 b,15.905571,2008,Canon 200mm f/1.8L,2.2047354
1498,HAT-P-7 b,16.1,2008,Canon 200mm f/1.8L,2.204735417
1499,HAT-P-7 b,16.25,2008,Canon 200mm f/1.8L,2.204735365
1501,HAT-P-70 b,20.1852,2019,Canon 200mm f/1.8L,2.7443216
1502,HAT-P-70 b,20.96083,2019,Canon 200mm f/1.8L,2.74432452
1507,HAT-P-8 b,16.8135,2008,Canon 200mm f/1.8L,3.0763458
1508,HAT-P-8 b,15.6926,2008,Canon 200mm f/1.8L,3.07634
1509,HAT-P-8 b,16.81,2008,Canon 200mm f/1.8L,3.0763776
1514,HAT-P-8 b,14.22874853,2008,Canon 200mm f/1.8L,3.07632903681
1515,HAT-P-9 b,15.614137,2008,Canon 200mm f/1.8L,3.92281072
1516,HAT-P-9 b,15.46842,2008,Canon 200mm f/1.8L,3.922814
1517,HAT-P-9 b,15.6926,2008,Canon 200mm f/1.8L,3.92289
1518,HAT-P-9 b,15.6926,2008,Canon 200mm f/1.8L,3.922814
1520,HAT-P-9 b,15.8493,2008,Canon 200mm f/1.8L,3.9228042
1521,HAT-P-9 b,15.69,2008,Canon 200mm f/1.8L,3.92289
1526,HATS-1 b,14.594118,2012,0.18 m Takahashi Epsilon Astrograph,3.446459
1528,HATS-1 b,12.53990524,2012,0.18 m Takahashi Epsilon Astrograph,3.44645291291
1530,HATS-1 b,14.594,2012,0.18 m Takahashi Epsilon Astrograph,3.446459
1531,HATS-10 b,10.861521,2015,0.18 m Takahashi Epsilon Astrograph,3.312846
1533,HATS-10 b,12.54305864,2015,0.18 m Takahashi Epsilon Astrograph,3.31281604058
1535,HATS-11 b,16.6459863,2016,0.18 m Takahashi Epsilon Astrograph,3.61887686846
1536,HATS-11 b,16.667783,2016,0.18 m Takahashi Epsilon Astrograph,3.6191634
1538,HATS-11 b,10.2,2016,0.18 m Takahashi Epsilon Astrograph,3.619192
1539,HATS-11 b,18.03,2016,0.18 m Takahashi Epsilon Astrograph,3.619188
1540,HATS-11 b,16.92559,2016,0.18 m Takahashi Epsilon Astrograph,3.6191613
1541,HATS-11 b,17.7,2016,0.18 m Takahashi Epsilon Astrograph,3.619167
1542,HATS-12 b,7.8,2016,0.18 m Takahashi Epsilon Astrograph,3.14272
1543,HATS-12 b,15.513256,2016,0.18 m Takahashi Epsilon Astrograph,3.1428347
1545,HATS-12 b,5.69,2016,0.18 m Takahashi Epsilon Astrograph,3.142811
1546,HATS-12 b,7.76,2016,0.18 m Takahashi Epsilon Astrograph,3.142702
1547,HATS-12 b,15.13215,2016,0.18 m Takahashi Epsilon Astrograph,3.142833
1548,HATS-12 b,8.84505104,2016,0.18 m Takahashi Epsilon Astrograph,3.142846
1549,HATS-13 b,12.10867994,2015,0.18 m Takahashi Epsilon Astrograph,3.04405406653
1552,HATS-13 b,13.585308,2015,0.18 m Takahashi Epsilon Astrograph,3.0440499
1556,HATS-14 b,12.28673887,2015,0.18 m Takahashi Epsilon Astrograph,2.76676000983
1557,HATS-14 b,11.646151,2015,0.18 m Takahashi Epsilon Astrograph,2.7667641
1560,HATS-14 b,11.65736,2015,0.18 m Takahashi Epsilon Astrograph,2.766764
1562,HATS-15 b,20.82300689,2016,0.18 m Takahashi Epsilon Astrograph,1.7476330451
1563,HATS-15 b,12.385945,2016,0.18 m Takahashi Epsilon Astrograph,1.74748753
1564,HATS-16 b,14.5717,2016,0.18 m Takahashi Epsilon Astrograph,2.686502
1567,HATS-16 b,13.74702393,2016,0.18 m Takahashi Epsilon Astrograph,2.68650414921
1571,HATS-17 b,9.68176,2016,0.18 m Takahashi Epsilon Astrograph,16.2546802
1572,HATS-17 b,8.709393,2016,0.18 m Takahashi Epsilon Astrograph,16.254611
1573,HATS-18 b,15.97111803,2016,Multiple Telescopes,0.83784527504
1575,HATS-18 b,14.986433,2016,Multiple Telescopes,0.8378434
1577,HATS-18 b,14.896761,2016,Multiple Telescopes,0.83784
1578,HATS-2 b,13.22366376,2013,0.18 m Takahashi Epsilon Astrograph,1.35413417418
1581,HATS-2 b,13.092112,2013,0.18 m Takahashi Epsilon Astrograph,1.354133
1582,HATS-2 b,13.092,2013,0.18 m Takahashi Epsilon Astrograph,1.354133
1583,HATS-2 b,12.57647635,2013,0.18 m Takahashi Epsilon Astrograph,1.35413379
1585,HATS-22 b,10.682177,2017,Multiple Telescopes,4.7228124
1588,HATS-22 b,12.0898005,2017,Multiple Telescopes,4.72281595736
1592,HATS-23 b,22.503541,2017,Multiple Telescopes,2.160344
1593,HATS-23 b,20.84874,2017,Multiple Telescopes,2.1605156
1595,HATS-24 b,15.636555,2017,Multiple Telescopes,1.3484978
1596,HATS-24 b,17.37395,2017,Multiple Telescopes,1.3484975
1597,HATS-24 b,15.88246379,2017,Multiple Telescopes,1.34849612642
1601,HATS-24 b,16.667783,2017,Multiple Telescopes,1.3484954
1603,HATS-25 b,14.28926088,2016,0.18 m Takahashi Epsilon Astrograph,4.29864661021
1605,HATS-25 b,14.12334,2016,0.18 m Takahashi Epsilon Astrograph,4.2986432
1607,HATS-26 b,19.61575,2016,0.18 m Takahashi Epsilon Astrograph,3.3023881
1610,HATS-26 b,17.80799124,2016,0.18 m Takahashi Epsilon Astrograph,3.3023907305
1614,HATS-27 b,15.3045465,2016,0.18 m Takahashi Epsilon Astrograph,4.6370478737
1616,HATS-27 b,16.8135,2016,0.18 m Takahashi Epsilon Astrograph,4.637038
1617,HATS-28 b,13.446487,2016,0.18 m Takahashi Epsilon Astrograph,3.180362
1619,HATS-28 b,13.383546,2016,0.18 m Takahashi Epsilon Astrograph,3.1810781
1621,HATS-29 b,12.962219,2016,0.18 m Takahashi Epsilon Astrograph,4.606184
1624,HATS-29 b,14.022459,2016,0.18 m Takahashi Epsilon Astrograph,4.6058749
1625,HATS-29 b,13.46198582,2016,0.18 m Takahashi Epsilon Astrograph,4.6058827
1629,HATS-3 b,11.09691,2013,0.18 m Takahashi Epsilon Astrograph,3.54785
1630,HATS-3 b,15.479629,2013,0.18 m Takahashi Epsilon Astrograph,3.547851
1632,HATS-3 b,15.48,2013,0.18 m Takahashi Epsilon Astrograph,3.547851
1633,HATS-3 b,14.581841,2013,0.18 m Takahashi Epsilon Astrograph,3.547854
1635,HATS-30 b,13.170575,2016,0.18 m Takahashi Epsilon Astrograph,3.1743516
1639,HATS-30 b,14.91722558,2016,0.18 m Takahashi Epsilon Astrograph,3.17435042405
1640,HATS-31 b,14.33267511,2016,0.18 m Takahashi Epsilon Astrograph,3.37796143336
1641,HATS-31 b,18.38276,2016,0.18 m Takahashi Epsilon Astrograph,3.37796
1643,HATS-32 b,14.000041,2016,0.18 m Takahashi Epsilon Astrograph,2.8126548
1646,HATS-32 b,12.06580062,2016,0.18 m Takahashi Epsilon Astrograph,2.81264847067
1648,HATS-33 b,13.78707,2016,0.18 m Takahashi Epsilon Astrograph,2.5495551
1649,HATS-33 b,12.935186,2016,0.18 m Takahashi Epsilon Astrograph,2.549564
1653,HATS-33 b,12.91712883,2016,0.18 m Takahashi Epsilon Astrograph,2.54956107674
1654,HATS-34 b,13.08687204,2016,0.18 m Takahashi Epsilon Astrograph,2.10615687963
1657,HATS-34 b,16.02887,2016,0.18 m Takahashi Epsilon Astrograph,2.1061607
1659,HATS-35 b,16.409976,2016,0.18 m Takahashi Epsilon Astrograph,1.8209993
